:START_ID(Book),:END_ID(Author)
38036,"Wilson, Eric B."
38038,"Nassau, Robert Hamill"
38039,"Siringo, Charles A."
3804,"Maupassant, Guy de"
38040,Various
38042,Various
38043,"White, Horace"
38044,"Whymper, Edward"
38045,"Corbin, Thomas W."
38046,"Buhlig, Rose"
38047,"Anderson, Benjamin M. (Benjamin McAlester)"
38049,"Alcott, Louisa May"
3805,"Merriman, Henry Seton"
38050,"Gash, Thomas C."
38051,"Work, Paul"
38052,"Masefield, John"
38053,Various
38054,"Marsh, Richard"
38055,Herodotus
38057,"Vidocq, Eugène François"
38058,"Vidocq, Eugène François"
38059,"Vidocq, Eugène François"
3806,"Alcott, Louisa May"
38060,"Gillmore, Inez Haynes"
38061,"Oxenham, John"
38062,"Somerville, E. Oe. (Edith Oenone)"
38063,"Howes, Edith"
38064,Comalk-Hawk-Kih
38065,"Carroll, Lewis"
38066,"Hawksworth, Hallam"
38067,Unknown
38068,"Phelps, William Lyon"
38069,"Bindloss, Harold"
3807,"Darwin, Charles"
38070,"Stroebe, Klara"
38071,"Doyle, Arthur Conan"
38072,"McAdie, Alexander"
38073,"Chinard, Gilbert"
38074,"Dupuy, Ernest"
38075,"Fawcett, Edgar"
38076,"Pennell, Elizabeth Robins"
38077,"Johns, C. A. (Charles Alexander)"
38078,"Bacon, George B. (George Blagden)"
38079,"Hardy, G. H. (Godfrey Harold)"
3808,"Verne, Jules"
38080,"Wied, Gustav"
38081,"Sawyer, Frederic H."
38082,"Barrili, Anton Giulio"
38083,"Cambridge, Ada"
38084,"Cambridge, Ada"
38085,"Cambridge, Ada"
38086,"Quesada, Ernesto"
38087,"Bindloss, Harold"
38089,Various
3809,"Verne, Jules"
38090,Chicago (Ill.). Municipal Tuberculosis Sanitarium. Dispensary Department
38091,"James, William"
38092,"Foote, G. W. (George William)"
38093,"Ingersoll, Robert Green"
38094,"Holbach, Paul Henri Thiry, baron d'"
38095,"Ingersoll, Robert Green"
38096,"Ingersoll, Robert Green"
38097,"Huxley, Thomas Henry"
38098,"Ingersoll, Robert Green"
38099,"Ingersoll, Robert Green"
381,"Stevenson, Robert Louis"
3810,"Patterson, J. H. (John Henry)"
38100,"Inman, Thomas"
38101,"Ingersoll, Robert Green"
38102,"Annet, Peter"
38103,"Ingersoll, Robert Green"
38104,"Holyoake, George Jacob"
38105,"Ingersoll, Robert Green"
38106,"Ingersoll, Robert Green"
38107,"Ingersoll, Robert Green"
38108,"Ross, Martin"
38109,"Krueger, William G."
3811,"Altsheler, Joseph A. (Joseph Alexander)"
38111,"Du Maurier, George"
38112,"Fillmore, Parker"
38113,"Pushkin, Aleksandr Sergeevich"
38114,"Leonard, Arthur Glyn"
38115,Anonymous
38116,"Döllinger, Johann Joseph Ignaz von"
38117,"Sinclair, Upton"
38118,"Goncourt, Jules de"
38119,"Heman, Gustaf Adolf"
3812,"Gilbert, Clinton W. (Clinton Wallace)"
38120,"Elwell, J. B. (Joseph Bowne)"
38121,"Janson, Kristofer"
38122,"Féval, Paul"
38123,"Crane, Laura Dent"
38124,"Broomhall, Edith J."
38125,"Tagore, Rabindranath"
38126,"Mann, Heinrich"
38127,"Howe, Julia Ward"
38128,"Ulfeldt, Leonora Christina, grevinde"
38129,"Boettiger, Louis A. (Louis Angelo)"
3813,"Haggard, H. Rider (Henry Rider)"
38130,"Williams, Harrison"
38131,"Taft, William Nelson"
38133,"Benedix, Roderich"
38134,"Hubbard, Henry Seward"
38135,"Cousins, James Henry"
38136,"Wilson, A. J. (Alexander Johnstone)"
38137,"Thwaites, Reuben Gold"
38138,"Mill, John Stuart"
38139,"Johnson, Willis Fletcher"
3814,"Simpson, E. Blantyre (Evelyn Blantyre)"
38140,"Panzini, Alfredo"
38141,"Howard, Delton Thomas"
38142,"Sue, Eugène"
38143,Various
38144,"Bindloss, Harold"
38145,"Nietzsche, Friedrich Wilhelm"
38147,"Allies, T. W. (Thomas William)"
38148,"Atwood, Wallace Walter"
3815,"Henry, O."
38150,"Berlioz, Hector"
38151,"Roos, Mathilda"
38152,"Galt, Katherine Keene"
38153,"Wagnalls, Mabel"
38154,"Froehlich, Hugo B."
38155,"Jungman, Beatrix"
38156,"Marsh, Richard"
38157,"Sieveking, Hermann"
38158,"Liebermann, Max"
38159,Various
3816,"Crawford, F. Marion (Francis Marion)"
38160,"Marsh, Richard"
38161,"Marsh, Richard"
38162,"Ryle, J. C. (John Charles)"
38163,"Hugo, Victor"
38164,"Sketchley, R. E. D. (Rose Esther Dorothea)"
38165,"Blasco Ibáñez, Vicente"
38166,"Gourgaud, Gaspard, Baron"
38167,"Macon, T. J. (Thomas Joseph)"
38168,"Bryden, H. A. (Henry Anderson)"
38169,"Mitford, Bertram"
3817,"Galsworthy, John"
38170,"Young, F. E. Mills (Florence Ethel Mills)"
38171,"Young, F. E. Mills (Florence Ethel Mills)"
38172,"Humphrey, Zephine"
38173,"Abel, Annie Heloise"
38174,"Vidyāpati Thākura, active 15th century"
38175,"Adams, H. C. (Henry Cadwallader)"
38176,"Young, F. E. Mills (Florence Ethel Mills)"
38177,"MacKenzie, Compton"
38178,"Willyams, Cooper"
38179,"Martineau, Harriet"
3818,"Becke, Louis"
38180,"Corbin, John"
38181,"Marsh, Richard"
38183,"Wardle, Joseph"
38184,"Baucher, François"
38185,"Knowlton, Charles"
38186,"Snaith, J. C. (John Collis)"
38187,"Pagé, Victor Wilfred"
38188,"Marsh, Richard"
38189,"Blacklock, Ambrose"
3819,"Parker, K. Langloh (Katie Langloh)"
38190,"Baring-Gould, S. (Sabine)"
38191,"Robertson, A. Fraser"
38192,"Irving, Washington"
38193,Royal Baking Powder Company
38194,"Smith, Adam"
38195,"Penny, F. E. (Fanny Emily)"
38196,"Robertson, Margaret M. (Margaret Murray)"
38197,"Robertson, Margaret M. (Margaret Murray)"
38198,"Robertson, Margaret M. (Margaret Murray)"
38199,"Stables, Gordon"
382,"Stevenson, Robert Louis"
3820,"Lessing, Gotthold Ephraim"
38200,Homer
38201,"Chapman, Abel"
38202,Various
38203,"Howe, Julia Ward"
38204,"Bracco, Roberto"
38205,"Betts, Lillian William"
38206,"Brereton, F. S. (Frederick Sadleir)"
38207,"Lubbock, John, Sir"
38209,"Duncker, Max"
3821,"Kingsley, Charles"
38210,Various
38211,"Schrijnen, Jos."
38212,"Banks, G. Linnaeus (George Linnaeus), Mrs."
38213,Herodotus
38214,"Acton, John Emerich Edward Dalberg Acton, Baron"
38215,"Fryer, Jane Eayre"
38216,"Bracco, Roberto"
38217,"Bracco, Roberto"
38218,"Bracco, Roberto"
38219,"Freud, Sigmund"
3822,"Lawton, Frederick"
38220,"Scharling, C. Henrik (Carl Henrik)"
38221,"Zola, Émile"
38222,"Westerman, Percy F. (Percy Francis)"
38223,"Edwards, F. G. (Frederick George)"
38224,"Lönnrot, Elias"
38225,"Gozlan, Léon"
38226,"Nietzsche, Friedrich Wilhelm"
38227,Anonymous
38228,"Rice, Alice Caldwell Hegan"
38229,"Robbers, Herman Johan"
3823,"Corelli, Marie"
38230,"Moore, Thomas"
38231,United States. Congress. House. Committee on Patents
38232,"Fisk, Wilbur"
38233,"Blanchan, Neltje"
38234,"Mulford, Clarence Edward"
38235,Anonymous
38236,"Stables, Gordon"
38237,"Page, Gertrude"
38239,Anonymous
3824,"Pedler, Margaret"
38241,"Dostoyevsky, Fyodor"
38242,"Volney, C.-F. (Constantin-François)"
38243,"Michelet, Jules"
38244,"Michelet, Jules"
38246,"Muir, M. M. Pattison (Matthew Moncrieff Pattison)"
38247,"Coster, Charles de"
38248,"Cox, George James"
38249,"Freeman, Lewis R. (Lewis Ransome)"
3825,"Shaw, Bernard"
38250,"Levett Yeats, S. (Sidney)"
38251,"Ingleby, Leonard Cresswell"
38252,"Stawell, Rodolph, Mrs."
38254,"Chapman, Allen"
38255,"Bazin, René"
38256,"La Harpe, Jean-François de"
38257,"La Harpe, Jean-François de"
38258,"La Harpe, Jean-François de"
38259,"Vivanti, Annie"
3826,"Turner, Frederick Jackson"
38260,"Sarlin, A. J."
38261,Various
38262,"Stables, Gordon"
38263,"Stables, Gordon"
38264,"Pepper, Charles M. (Charles Melville)"
38265,"Train, George Francis"
38266,"Gozzi, Carlo"
38268,"Gilman, Lawrence"
38269,"Barrows, David P."
3827,"Hamilton, Frederic, Lord"
38270,Various
38271,Various
38273,"Besant, Annie"
38275,"Miller, James"
38276,"Stables, Gordon"
38277,"Stables, Gordon"
38278,"Topelius, Zacharias"
38279,"Murray, W. H. H. (William Henry Harrison)"
3828,"Locke, William John"
38281,"Gide, André"
38282,Anonymous
38283,"Whittaker, Thomas"
38284,"Levett Yeats, S. (Sidney)"
38285,"Karkavitsas, Andreas"
38286,"Bindloss, Harold"
38287,"Clifton, Mark"
38288,"Maxwell, George Hebard"
38289,"Fraser, William Alexander"
3829,"Wodehouse, P. G. (Pelham Grenville)"
38290,"Packard, Robert L. (Robert Lewis)"
38291,"Warden, Florence"
38292,"Warden, Florence"
38293,"Palacio Valdés, Armando"
38294,"Haynes, Henrietta"
38295,"Kant, Immanuel"
38296,"Stables, Gordon"
38297,"Duncker, Max"
38298,"Guerrazzi, Francesco Domenico"
38299,"Douglas, Alan, Captain"
383,"Goldsmith, Oliver"
3830,"Shaw, Bernard"
38300,"Douglas, Alan, Captain"
38301,Howard & Bullough American Machine Company
38302,"Ludwig, Edward W."
38303,"Pringle, Allen"
38304,Various
38305,"Douglas, Alan, Captain"
38306,"Levett Yeats, S. (Sidney)"
38307,"Douglas, Alan, Captain"
38308,"Burkett, Ray D."
38309,"Siringo, Charles A."
3831,"Corelli, Marie"
38310,"Wilson, Wilfred"
38311,"Hughes, Rupert"
38312,"Van Dyke, Henry"
38313,"Petrus, Sarnensis"
38314,"Douglas, Alan, Captain"
38315,"Cuyer, Édouard"
38316,"Barbey d'Aurevilly, J. (Jules)"
38317,"Macray, William Dunn"
38318,"Chesson, W. H. (Wilfrid Hugh)"
38319,"Wilkins, Louisa Jebb"
3832,"Richardson, Henry Handel"
38320,Various
38321,"Fraser, Wilber J. (Wilber John)"
38322,"Anzengruber, Ludwig"
38323,"Levett Yeats, S. (Sidney)"
38324,Various
38325,"Hutchinson, A. S. M. (Arthur Stuart-Menteth)"
38326,"Bede, the Venerable, Saint"
38327,"Evelyn, John"
38328,"Joyce, Herbert"
3833,"Parker, K. Langloh (Katie Langloh)"
38330,"Weylland, John Matthias"
38331,"Kock, Paul de"
38332,"Kock, Paul de"
38333,"Wuori, Martti"
38334,"Aelfric, Abbot of Eynsham"
38335,"Turgenev, Ivan Sergeevich"
38336,"Dostoyevsky, Fyodor"
38337,Various
38338,"Albertazzi, Adolfo"
38339,"Honey, James A."
3834,"Flecker, James Elroy"
38340,"Kleinlein, Walter J. (Walter John)"
38341,"Lyman, Olin L. (Olin Linus)"
38342,"L'Estrange, Roger, Sir"
38343,"Bindloss, Harold"
38344,"Kokko, Juhana"
38345,"Slater, J. Herbert (John Herbert)"
38346,"Wells, Amos R. (Amos Russel)"
38347,"Green, Anna Katharine"
38348,"Weir, James, active 1883-1912"
38349,"Yeats, W. B. (William Butler)"
3835,"Wagner, Richard"
38350,Various
38351,"Bailey, Washington"
38352,"Brinton, Daniel G. (Daniel Garrison)"
38353,"Finley, Martha"
38354,"Llorente, Juan Antonio"
38355,"Quadrupani, Carlo Giuseppe"
38356,"Findley, James S. (James Smith)"
38357,"Marchmont, Arthur W."
38358,Various
38359,"Johnson, Stanley C. (Stanley Currie)"
3836,"Wyss, Johann David"
38360,"Barrili, Anton Giulio"
38361,Tallemant des Réaux
38362,"Gaboriau, Emile"
38363,"Long, William J. (William Joseph)"
38364,"Ade, George"
38365,"Schlegel, Friedrich von"
38366,"Alvarez, Ticul"
38367,"Knight, Charles"
38368,"Hay, Ian"
3837,"Alcott, Louisa May"
38370,"Campbell, Theophila Carlile"
38371,"Morton, James F. (James Ferdinand)"
38372,"Carlile, Richard"
38373,"Holland, Frederic May"
38374,"Remsburg, John E. (John Eleazer)"
38375,"Mitchell, Logan"
38376,"Reber, George"
38377,"Carlile, Richard"
38378,"Remsburg, John E. (John Eleazer)"
38379,"Carlile, Richard"
3838,"Marguerite, Queen, consort of Henry IV, King of France"
38380,"Lisle, Lionel"
38381,"Shaw, William Arthur"
38382,"Curtis, William"
38383,"Steward, T. G. (Theophilus Gould)"
38384,"Hawkins, N. (Nehemiah)"
38385,"Karr, Alphonse"
38386,Various
38387,"Bailey, Arthur Low"
38388,"Hornung, E. W. (Ernest William)"
38389,"Johnson, Willis Fletcher"
3839,"Marguerite, Queen, consort of Henry IV, King of France"
38390,"Soule, Richard"
38391,"Cunningham, Francis A. (Francis Aloysius)"
38392,Various
38393,"Palacio Valdés, Armando"
38394,"Palacio Valdés, Armando"
38395,"Brod, Max"
38396,"Ligthart, Jan"
38397,"Ligthart, Jan"
38398,"Duellman, William Edward"
38399,Various
384,"Burnett, Frances Hodgson"
3840,"Marguerite, Queen, consort of Henry IV, King of France"
38400,"Trelawny, Edward John"
38401,Various
38402,"Rilke, Rainer Maria"
38403,Various
38404,"Hearne, Samuel"
38405,Various
38406,"Frith, Henry"
38407,"Tutchin, John"
38408,"Bourne, Benjamin Franklin"
38409,Various
3841,"Marguerite, Queen, consort of Henry IV, King of France"
38410,"Smith, Clark Ashton"
38411,"Palacio Valdés, Armando"
38412,"Young, Ella Flagg"
38413,"Zangwill, Israel"
38414,"Trikoupes, Spyridon"
38415,"Mathot, Rodolphe Edgard"
38417,"Wheildon, William W. (William Willder)"
38418,"Longstreet, James"
38419,"Riis, Jacob A. (Jacob August)"
3842,"Retz, Jean François Paul de Gondi de"
38421,"Hudson, W. H. (William Henry)"
38422,"Lagerlöf, Selma"
38423,"Conwell, Russell H."
38424,"James, Henry"
38425,"Olund, Leonard J."
38426,"Beekman, A. A. (Anton Albert)"
38427,"Schopenhauer, Arthur"
38428,"Treat, Mary"
38429,"Standish, Burt L."
3843,"Retz, Jean François Paul de Gondi de"
38431,"Hill, Grace Brooks"
38432,"Thomson, Basil"
38433,Various
38434,"Jackson, S. Trevena"
38435,"Sue, Eugène"
38436,"Kauffman, Reginald Wright"
38437,"Yates, L. K."
38439,"Somerville, H. G."
3844,"Retz, Jean François Paul de Gondi de"
38440,"Duellman, William Edward"
38441,"Alvarez, Ticul"
38442,Various
38443,"Doyle, Arthur Conan"
38444,"Sheridan, Thomas"
38445,"Hergesheimer, Joseph"
38446,"Sabatier, Auguste"
38447,"O'Neil, Owen Rowe"
38448,"Schele de Vere, M. (Maximilian)"
38449,"Verne, Jules"
3845,"Retz, Jean François Paul de Gondi de"
38450,"Gordon, Harry"
38451,"Gerstäcker, Friedrich"
38452,"Rosebery, Archibald Philip Primrose, Earl of"
38453,"Chapman, Allen"
38454,Various
38455,"Conway, G. R. G. (George Robert Graham)"
38456,"Scherzer, Karl, Ritter von"
38457,"Alden, John B. (John Berry)"
38458,"Blasco Ibáñez, Vicente"
38459,"Niewiadomska, Cecylia"
3846,"Retz, Jean François Paul de Gondi de"
38460,"Le Fanu, Joseph Sheridan"
38461,"Reményik, Sándor"
38462,"Scherzer, Karl, Ritter von"
38463,"Locker-Lampson, Frederick"
38464,"Murrey, Thomas J. (Thomas Jefferson)"
38465,"Reményik, Sándor"
38466,Various
38467,"Rankin, James"
38469,"Goodrich, Samuel G. (Samuel Griswold)"
3847,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de"
38470,"Williamson, C. N. (Charles Norris)"
38471,"Clark, Ellery H. (Ellery Harding)"
38472,"Clark, Ellery H. (Ellery Harding)"
38473,"Topelius, Zacharias"
38474,"Clark, Ellery H. (Ellery Harding)"
38475,"Freneau, Philip Morin"
38476,"Ady, Endre"
38477,"Sutphen, Van Tassel"
38478,"Scherzer, Karl, Ritter von"
38479,"Child, Lydia Maria"
3848,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de"
38480,Various
38481,Various
38482,Various
38483,"Weik, Jesse William"
38484,"Weik, Jesse William"
38485,"Newton, John, M.R.C.S.E."
38486,"Garibaldi, Giuseppe"
38487,"Macy, John Albert"
38488,"Day, Lal Behari"
38489,"Hecht, Ben"
3849,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de"
38490,"Kingsley, Florence Morse"
38491,Various
38492,"Myers, F. W. H. (Frederic William Henry)"
38493,"Haggard, H. Rider (Henry Rider)"
38494,"Ady, Endre"
38495,"Pöllnitz, Karl Ludwig, Freiherr von"
38496,"Alencar, José Martiniano de"
38497,"Edmonds, S. Emma E. (Sarah Emma Evelyn)"
38498,"Buck, Charles Neville"
38499,Various
385,"Grey, Zane"
3850,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de"
38500,"Bailey, Henry Turner"
38501,"Pöllnitz, Karl Ludwig, Freiherr von"
38502,"Engel, Georg"
38504,"Byron, May Clarissa Gillington"
38505,"Goll, Claire"
38506,"Hardekopf, Ferdinand"
38507,"Pöllnitz, Karl Ludwig, Freiherr von"
38508,"Vay, Péter"
38509,"Mazzini, Giuseppe"
3851,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de"
38510,"Brunton, Mary"
38511,Omar Khayyam
38512,"D'Auvergne, Edmund B. (Edmund Basil)"
38513,"Hayward, John, Sir"
38514,Various
38515,"Nansen, Peter"
38516,"Maeterlinck, Maurice"
38517,"Woolson, Constance Fenimore"
38518,"Bryusov, Valery Yakovlevich"
38519,"Pöllnitz, Karl Ludwig, Freiherr von"
3852,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de"
38520,"Lowell, James Russell"
38521,"Trevena, John"
38522,"Maeterlinck, Maurice"
38523,"Stoddard, William Osborn"
38524,"Trikoupes, Spyridon"
38525,"Cavendish, Georgiana Spencer, Duchess of Devonshire"
38526,"Fleming, J. A. (John Ambrose), Sir"
38527,"Maeterlinck, Maurice"
38528,"Tremayne, Eleanor E."
38529,"Freneau, Philip Morin"
3853,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de"
38530,"Spence, Lewis"
38531,"Allen, Grant"
38532,"O'Rell, Max"
38533,"Topelius, Zacharias"
38534,"Edwards, H. Sutherland (Henry Sutherland)"
38535,"Angell, Norman"
38536,"Rivenburg, Romeyn Henry"
38537,"Allies, T. W. (Thomas William)"
38539,Various
3854,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de"
38540,"Hornibrook, Isabel"
38541,"Ady, Endre"
38542,"Cumberland, Barlow"
38543,Various
38544,"Just, Gustav A."
38545,"Cunningham, Francis"
38546,"Westra, Willem"
38547,Stendhal
38548,"Berthier, Ferdinand"
38549,"Crashaw, Richard"
3855,"Orléans, Charlotte-Elisabeth, duchesse d'"
38550,"Crashaw, Richard"
38551,"Gilman, Charlotte Perkins"
38553,"Martin, George Madden"
38554,"Streight, Abel D."
38555,"Penrose, Margaret"
38556,"Thwaites, Reuben Gold"
38557,"Ross, Mary, Lady"
38558,"Garis, Howard Roger"
38559,"Gordon, Lina Duff"
3856,"Orléans, Charlotte-Elisabeth, duchesse d'"
38560,"Duffield, J. W."
38561,"Lawrence, D. H. (David Herbert)"
38563,"Merényi, László"
38564,"Isle, June"
38565,"Moore, Bernard"
38566,"Sellar, W. Y. (William Young)"
38567,"Alcott, Louisa May"
38568,"Merényi, László"
38569,"Jersey, Margaret Elizabeth Leigh Child-Villiers, Countess of"
3857,"Orléans, Charlotte-Elisabeth, duchesse d'"
38570,"Seaman, Augusta Huiell"
38571,"Petrovitch, Woislav M."
38572,"Kiser, Samuel E. (Samuel Ellsworth)"
38573,"Moberly, L. G. (Lucy Gertrude)"
38574,Various
38575,"Allen, Grant"
38576,Various
38577,"Kummer, Frederic Arnold"
38578,"Imbriani, Vittorio"
3858,"Orléans, Charlotte-Elisabeth, duchesse d'"
38580,Sengcan
38581,"Dumur, Louis"
38582,"Beardslee, Clark S. (Clark Smith)"
38583,"Garnett, William"
38584,"Wollaston, Thomas Vernon"
38585,Anonymous
38587,"Sims, William Sowden"
38588,"Sargent, Lucius M. (Lucius Manlius)"
3859,"Orléans, Charlotte-Elisabeth, duchesse d'"
38590,"Maitland, Edward"
38591,"Fuseli, Henry"
38592,"Austin, Mary Hunter"
38593,"Addison, C. G. (Charles Greenstreet)"
38594,"Rilke, Rainer Maria"
38595,"Van Loon, Hendrik Willem"
38596,"Black, Helen C."
38598,"Topelius, Zacharias"
38599,"MacDonald, Wilson"
386,"Stevenson, Robert Louis"
3860,"Saint-Simon, Louis de Rouvroy, duc de"
38600,"Graves, Kersey"
38601,"Bresse, J."
38602,"De Castro, Adolphe Danziger"
38603,"Stoddard, William Osborn"
38604,"Willcock, John"
38605,"Erdélyi, János"
38606,"Piper, Hugh"
38607,"Gray, W. H. (William Henry)"
38608,"Garis, Lilian"
38609,"Hill, Grace Brooks"
3861,"Saint-Simon, Louis de Rouvroy, duc de"
38610,"Standish, Burt L."
38611,"Harper, Charles G. (Charles George)"
38612,"Taylor, Ann"
38613,Anonymous
38614,"Mitton, G. E. (Geraldine Edith)"
38615,"Richards, Lenore"
38616,"Tolstoy, Leo, graf"
38617,"Gordon, Harry"
38618,"Fouillée, Alfred"
38619,"Brazil, Angela"
3862,"Saint-Simon, Louis de Rouvroy, duc de"
38621,"Mahan, Asa"
38622,Various
38623,"Wood, Henry, Mrs."
38624,"Wood, Henry, Mrs."
38625,"Wood, Henry, Mrs."
38626,"Spyri, Johanna"
38627,"Martin, Theodore, Sir"
38628,"Albertazzi, Adolfo"
38629,"Darwin, Charles"
3863,"Saint-Simon, Louis de Rouvroy, duc de"
38630,"Baron, David"
38631,"Thornbury, Walter"
38632,"Thornbury, Walter"
38633,"Thornbury, Walter"
38634,"Montgomery Real Estate Agents' Association, Montgomery, Ala."
38635,"Bindloss, Harold"
38636,Various
38637,"Albertazzi, Adolfo"
38638,"Humboldt, Alexander von"
38639,Various
3864,"Saint-Simon, Louis de Rouvroy, duc de"
38640,"Fibonacci, Leonardo"
38641,"Benedek, Elek"
38643,"Karr, Alphonse"
38644,"Clark, John A. (John Alonzo)"
38645,"Storm, Marian"
38646,"Marshall, Archibald"
38647,"Marshall, Archibald"
38648,"Hall, Florence Howe"
38649,"Palmer, Edward"
3865,"Saint-Simon, Louis de Rouvroy, duc de"
38650,"Bonsels, Waldemar"
38651,"Topelius, Zacharias"
38652,"Allbut, Robert"
38653,"Inchbald, Mrs."
38654,"Bender, Millicent Schwab"
38655,"Roscher, Wilhelm"
38656,Various
38657,"Anstey, F."
38658,"Campbell, Mark, active 19th century"
38659,"Cibber, Theophilus"
3866,"Saint-Simon, Louis de Rouvroy, duc de"
38660,"Deplace, Guy-Marie"
38661,"Miller, Thomas"
38662,"Shorter, Clement King"
38663,"Mason, A. E. W. (Alfred Edward Woodley)"
38664,"Mason, A. E. W. (Alfred Edward Woodley)"
38665,"Mason, A. E. W. (Alfred Edward Woodley)"
38666,"Akins, Thomas B."
38667,"Verne, Jules"
38668,"Verne, Jules"
38669,"Verne, Jules"
3867,"Saint-Simon, Louis de Rouvroy, duc de"
38670,"Bindloss, Harold"
38671,Various
38672,Various
38673,"Benedek, Elek"
38674,"Verne, Jules"
38675,"Roberts, Charles G. D., Sir"
38676,"Rogers, Margaret Cobb"
38677,"Duncker, Max"
38678,"Mason, A. E. W. (Alfred Edward Woodley)"
38679,"Mason, A. E. W. (Alfred Edward Woodley)"
3868,"Saint-Simon, Louis de Rouvroy, duc de"
38680,"Walsh, James J. (James Joseph)"
38681,"Gill, Anna A."
38682,Anonymous
38684,"Mason, A. E. W. (Alfred Edward Woodley)"
38685,"Mason, A. E. W. (Alfred Edward Woodley)"
38686,"Zweig, Stefan"
38687,"De Gubernatis, Angelo"
38688,"De Gubernatis, Angelo"
38689,"Mason, A. E. W. (Alfred Edward Woodley)"
3869,"Saint-Simon, Louis de Rouvroy, duc de"
38690,"Tolstoy, Leo, graf"
38691,"Cotes, Everard"
38692,"Mann, Thomas"
38693,"Mason, A. E. W. (Alfred Edward Woodley)"
38694,"Marshall, Archibald"
38695,Various
38696,"Gourgaud, Gaspard, Baron"
38697,"Sato, Haruo"
38698,Jolanda
387,"Stevenson, Robert Louis"
3870,"Saint-Simon, Louis de Rouvroy, duc de"
38701,Various
38702,"Gibbs, George"
38703,"Heyer, Georgette"
38704,"Stowe, Harriet Beecher"
38705,"Defoe, Daniel"
38706,"Defoe, Daniel"
38707,"Dessauer, Ernst"
38708,"Patrick, Saint"
38709,Various
3871,"Saint-Simon, Louis de Rouvroy, duc de"
38710,"Potter, Margaret Horton"
